TrackID,Predictor
201608_273747,1
201608_23998,1
201608_94753,1
201608_65,0
201608_281750,0
201608_275872,0
201611_65018,1
201611_104910,1
201611_171303,1
201611_183079,0
201611_64346,0
201611_78281,0
201622_83450,1
201622_291520,1
201622_137423,1
201622_230725,0
201622_261046,0
201622_72035,0
201649_109667,1
201649_21365,1
201649_65116,1
201649_210491,0
201649_110407,0
201649_47394,0
201614_38168,1
201614_154473,1
201614_125255,1
201614_48030,0
201614_92539,0
201614_186529,0
201660_235029,1
201660_223859,1
201660_79270,1
201660_47616,0
201660_113224,0
201660_134456,0
201652_234029,1
201652_263903,1
201652_268984,1
201652_230797,0
201652_255916,0
201652_9373,0
201650_145063,1
201650_194608,1
201650_231858,1
201650_198231,0
201650_130097,0
201650_276561,0
201629_2494,1
201629_109874,1
201629_56055,1
201629_251949,0
201629_116601,0
201629_10891,0
201668_79396,1
201668_186396,1
201668_4471,1
201668_270004,0
201668_96503,0
201668_255048,0
201661_134877,1
201661_187284,1
201661_61298,1
201661_138112,0
201661_287236,0
201661_260507,0
201676_187117,1
201676_96424,1
201676_134234,1
201676_185423,0
201676_220478,0
201676_222786,0
201633_101865,1
201633_272482,1
201633_72875,1
201633_145316,0
201633_163568,0
201633_77888,0
201664_288444,1
201664_105125,1
201664_19098,1
201664_118841,0
201664_152558,0
201664_160958,0
201692_20101,1
201692_23671,1
201692_92196,1
201692_1754,0
201692_144241,0
201692_64058,0
201683_72332,1
201683_168502,1
201683_86087,1
201683_79161,0
201683_31303,0
201683_253486,0
201688_249717,1
201688_185003,1
201688_32058,1
201688_47901,0
201688_130317,0
201688_226093,0
201659_148167,1
201659_278305,1
201659_150658,1
201659_220058,0
201659_34659,0
201659_169249,0
201641_52950,1
201641_87212,1
201641_267135,1
201641_284406,0
201641_295735,0
201641_204382,0
201621_153790,1
201621_282237,1
201621_278582,1
201621_188352,0
201621_116401,0
201621_240664,0
201671_194810,1
201671_235716,1
201671_158912,1
201671_51104,0
201671_282174,0
201671_234329,0
201709_38015,1
201709_11799,1
201709_247777,1
201709_246130,0
201709_263438,0
201709_64665,0
201669_54690,1
201669_158665,1
201669_194165,1
201669_66359,0
201669_120392,0
201669_189108,0
201702_227397,1
201702_262075,1
201702_83139,1
201702_132159,0
201702_1743,0
201702_42907,0
201681_87040,1
201681_235900,1
201681_91150,1
201681_49968,0
201681_192295,0
201681_101457,0
201715_14355,1
201715_81075,1
201715_225426,1
201715_292919,0
201715_151301,0
201715_228312,0
201695_245548,1
201695_28142,1
201695_231478,1
201695_139104,0
201695_7859,0
201695_92975,0
201734_271351,1
201734_243020,1
201734_237564,1
201734_286184,0
201734_199905,0
201734_150072,0
201701_228191,1
201701_83981,1
201701_276509,1
201701_141067,0
201701_44675,0
201701_102231,0
201690_187117,1
201690_129410,1
201690_154905,1
201690_104839,0
201690_111694,0
201690_40736,0
201685_185342,1
201685_20230,1
201685_84668,1
201685_91815,0
201685_111913,0
201685_158391,0
201698_155158,1
201698_184843,1
201698_201219,1
201698_281330,0
201698_72220,0
201698_168443,0
201720_218676,1
201720_108780,1
201720_279597,1
201720_102978,0
201720_55412,0
201720_205167,0
201712_259012,1
201712_278690,1
201712_22357,1
201712_69797,0
201712_77246,0
201712_265045,0
201739_188639,1
201739_48450,1
201739_83086,1
201739_288162,0
201739_33985,0
201739_70689,0
201735_16113,1
201735_18408,1
201735_153291,1
201735_243346,0
201735_132003,0
201735_269065,0
201703_47995,1
201703_279325,1
201703_73737,1
201703_203325,0
201703_44383,0
201703_158581,0
201752_160391,1
201752_265294,1
201752_90026,1
201752_3196,0
201752_42117,0
201752_87732,0
201736_142533,1
201736_274118,1
201736_260831,1
201736_83139,0
201736_220723,0
201736_16374,0
201723_251692,1
201723_214045,1
201723_138920,1
201723_22143,0
201723_55085,0
201723_81292,0
201749_290018,1
201749_142715,1
201749_43630,1
201749_273684,0
201749_170809,0
201749_267610,0
201750_121681,1
201750_98631,1
201750_51313,1
201750_51297,0
201750_207422,0
201750_259670,0
201746_169496,1
201746_176916,1
201746_173538,1
201746_257893,0
201746_175765,0
201746_253532,0
201727_192059,1
201727_147192,1
201727_195520,1
201727_121584,0
201727_213942,0
201727_268371,0
201716_163472,1
201716_32112,1
201716_172006,1
201716_143084,0
201716_97522,0
201716_223587,0
201771_142809,1
201771_10628,1
201771_165215,1
201771_202990,0
201771_280405,0
201771_42663,0
201751_91834,1
201751_167616,1
201751_172812,1
201751_156008,0
201751_225024,0
201751_13910,0
201763_186897,1
201763_173657,1
201763_76429,1
201763_180687,0
201763_221835,0
201763_17163,0
201742_249348,1
201742_75624,1
201742_67659,1
201742_105049,0
201742_220127,0
201742_108565,0
201756_95345,1
201756_197214,1
201756_45900,1
201756_221332,0
201756_134449,0
201756_128676,0
201772_254251,1
201772_235551,1
201772_94817,1
201772_287718,0
201772_276596,0
201772_233141,0
201758_242533,1
201758_182410,1
201758_46947,1
201758_248189,0
201758_37686,0
201758_98187,0
201733_218867,1
201733_126312,1
201733_187194,1
201733_226115,0
201733_216609,0
201733_56170,0
201764_118268,1
201764_145078,1
201764_55871,1
201764_59128,0
201764_273605,0
201764_99699,0
201779_250784,1
201779_204850,1
201779_71131,1
201779_243829,0
201779_141197,0
201779_273258,0
201766_170666,1
201766_88811,1
201766_99448,1
201766_277754,0
201766_63628,0
201766_239570,0
201787_71059,1
201787_76964,1
201787_90219,1
201787_101441,0
201787_36024,0
201787_162109,0
201768_278455,1
201768_52975,1
201768_207242,1
201768_227732,0
201768_28761,0
201768_15924,0
201796_292483,1
201796_17886,1
201796_194426,1
201796_36272,0
201796_295600,0
201796_217557,0
201792_111001,1
201792_211603,1
201792_234914,1
201792_76408,0
201792_285574,0
201792_114350,0
201802_258979,1
201802_192093,1
201802_83093,1
201802_185565,0
201802_142289,0
201802_242546,0
201775_22687,1
201775_21811,1
201775_178430,1
201775_276782,0
201775_183310,0
201775_51978,0
201782_221213,1
201782_92843,1
201782_23666,1
201782_174387,0
201782_129095,0
201782_187701,0
201798_232071,1
201798_246255,1
201798_183107,1
201798_61571,0
201798_162334,0
201798_52617,0
201797_149520,1
201797_77048,1
201797_97902,1
201797_272503,0
201797_266441,0
201797_182369,0
201786_102853,1
201786_214151,1
201786_152839,1
201786_164177,0
201786_291109,0
201786_276467,0
201818_232679,1
201818_69810,1
201818_181365,1
201818_249959,0
201818_92289,0
201818_142715,0
201781_5791,1
201781_152298,1
201781_175211,1
201781_40001,0
201781_167345,0
201781_264789,0
201807_40250,1
201807_87090,1
201807_226320,1
201807_101172,0
201807_31560,0
201807_135344,0
201777_19376,1
201777_32761,1
201777_254166,1
201777_47420,0
201777_98643,0
201777_225750,0
201790_261024,1
201790_76149,1
201790_119027,1
201790_153067,0
201790_199558,0
201790_62620,0
201819_195447,1
201819_239936,1
201819_96401,1
201819_110918,0
201819_153321,0
201819_216902,0
201803_61198,1
201803_267879,1
201803_59645,1
201803_152737,0
201803_80497,0
201803_89938,0
201817_87505,1
201817_125461,1
201817_225414,1
201817_207677,0
201817_51312,0
201817_197627,0
201813_84322,1
201813_284554,1
201813_139165,1
201813_8536,0
201813_216226,0
201813_168602,0
201825_229836,1
201825_100608,1
201825_230065,1
201825_110001,0
201825_278243,0
201825_137305,0
201809_269551,1
201809_241244,1
201809_146361,1
201809_154706,0
201809_246219,0
201809_105026,0
201836_39693,1
201836_258030,1
201836_265666,1
201836_92589,0
201836_231253,0
201836_193452,0
201835_224337,1
201835_36740,1
201835_124732,1
201835_68236,0
201835_99203,0
201835_107117,0
201847_165847,1
201847_14288,1
201847_115145,1
201847_278549,0
201847_92064,0
201847_288803,0
201834_145637,1
201834_14829,1
201834_19943,1
201834_98263,0
201834_45295,0
201834_113702,0
201849_253265,1
201849_276884,1
201849_295799,1
201849_192550,0
201849_152133,0
201849_115656,0
201845_66420,1
201845_182401,1
201845_101473,1
201845_18674,0
201845_17645,0
201845_36058,0
201851_170578,1
201851_267670,1
201851_56154,1
201851_198617,0
201851_144313,0
201851_53167,0
201822_184306,1
201822_152868,1
201822_160914,1
201822_281190,0
201822_279655,0
201822_234432,0
201868_197908,1
201868_263155,1
201868_243829,1
201868_38015,0
201868_85375,0
201868_14380,0
201829_107901,1
201829_124016,1
201829_275314,1
201829_47402,0
201829_288361,0
201829_296020,0
201855_50721,1
201855_158554,1
201855_81939,1
201855_197963,0
201855_175059,0
201855_53140,0
201842_63855,1
201842_108488,1
201842_52572,1
201842_258419,0
201842_224297,0
201842_198136,0
201874_42375,1
201874_34503,1
201874_24748,1
201874_165444,0
201874_21911,0
201874_292973,0
201823_205370,1
201823_27420,1
201823_116055,1
201823_63340,0
201823_200429,0
201823_168107,0
201852_120535,1
201852_110171,1
201852_266894,1
201852_65270,0
201852_76043,0
201852_137720,0
201870_272833,1
201870_114376,1
201870_122251,1
201870_40433,0
201870_219794,0
201870_246593,0
201846_193069,1
201846_87671,1
201846_18495,1
201846_20207,0
201846_103870,0
201846_273779,0
201839_248279,1
201839_217913,1
201839_167750,1
201839_206132,0
201839_105984,0
201839_195870,0
201830_52016,1
201830_97902,1
201830_21972,1
201830_279282,0
201830_147920,0
201830_214992,0
201867_242757,1
201867_14426,1
201867_70597,1
201867_174734,0
201867_128541,0
201867_38174,0
201862_65660,1
201862_114531,1
201862_238094,1
201862_143565,0
201862_139988,0
201862_258068,0
201866_191597,1
201866_273738,1
201866_221248,1
201866_150962,0
201866_178448,0
201866_156114,0
201875_60287,1
201875_134510,1
201875_271623,1
201875_135071,0
201875_265599,0
201875_163853,0
201896_165847,1
201896_111050,1
201896_106404,1
201896_25627,0
201896_240827,0
201896_108840,0
201889_28311,1
201889_68110,1
201889_48366,1
201889_159726,0
201889_244697,0
201889_122683,0
201892_125131,1
201892_200178,1
201892_10628,1
201892_251753,0
201892_175621,0
201892_16294,0
201872_278582,1
201872_184771,1
201872_288689,1
201872_30120,0
201872_114730,0
201872_158665,0
201876_226946,1
201876_99629,1
201876_165136,1
201876_241471,0
201876_122233,0
201876_287471,0
201861_223487,1
201861_237211,1
201861_94710,1
201861_262922,0
201861_73181,0
201861_29482,0
201873_169125,1
201873_274606,1
201873_105643,1
201873_31811,0
201873_128470,0
201873_233100,0
201906_159349,1
201906_213280,1
201906_284311,1
201906_268310,0
201906_212609,0
201906_196278,0
201907_160293,1
201907_241966,1
201907_98681,1
201907_122707,0
201907_222786,0
201907_66359,0
201919_139569,1
201919_63661,1
201919_74142,1
201919_44675,0
201919_258448,0
201919_295317,0
201897_57964,1
201897_266949,1
201897_65679,1
201897_192889,0
201897_120535,0
201897_222131,0
201894_217564,1
201894_47528,1
201894_166445,1
201894_65355,0
201894_38543,0
201894_22014,0
201888_34503,1
201888_264813,1
201888_63268,1
201888_136405,0
201888_42645,0
201888_284233,0
201902_237718,1
201902_71510,1
201902_10916,1
201902_139745,0
201902_31765,0
201902_254251,0
201903_7037,1
201903_222875,1
201903_28191,1
201903_209377,0
201903_84461,0
201903_157600,0
201936_212852,1
201936_80916,1
201936_281016,1
201936_150899,0
201936_201216,0
201936_191300,0
201900_14389,1
201900_30877,1
201900_70709,1
201900_120734,0
201900_262434,0
201900_267434,0
201922_12003,1
201922_234742,1
201922_96358,1
201922_232848,0
201922_266728,0
201922_145221,0
201905_40112,1
201905_151924,1
201905_235828,1
201905_295760,0
201905_43231,0
201905_91070,0
201947_39623,1
201947_109024,1
201947_194810,1
201947_271163,0
201947_162260,0
201947_160734,0
201913_92278,1
201913_4101,1
201913_68198,1
201913_10843,0
201913_66359,0
201913_225054,0
201895_45210,1
201895_252444,1
201895_128541,1
201895_281406,0
201895_54093,0
201895_87976,0
201928_274493,1
201928_115808,1
201928_41814,1
201928_2964,0
201928_246663,0
201928_249870,0
201916_249320,1
201916_101190,1
201916_66859,1
201916_19518,0
201916_263852,0
201916_197919,0
201933_287341,1
201933_76162,1
201933_175208,1
201933_171353,0
201933_205664,0
201933_292605,0
201935_189929,1
201935_226889,1
201935_48222,1
201935_279597,0
201935_178370,0
201935_246130,0
201908_258901,1
201908_260078,1
201908_236851,1
201908_11043,0
201908_102635,0
201908_204632,0
201904_211072,1
201904_232780,1
201904_246558,1
201904_114682,0
201904_264668,0
201904_133617,0
201929_251253,1
201929_288432,1
201929_113520,1
201929_164210,0
201929_153606,0
201929_258520,0
201932_247218,1
201932_132608,1
201932_95345,1
201932_92545,0
201932_61926,0
201932_161640,0
201954_255808,1
201954_14034,1
201954_13514,1
201954_285868,0
201954_71529,0
201954_82912,0
201943_295914,1
201943_250784,1
201943_260816,1
201943_239829,0
201943_62665,0
201943_150186,0
201959_149602,1
201959_183204,1
201959_68640,1
201959_265026,0
201959_161452,0
201959_141610,0
201961_156112,1
201961_21853,1
201961_188201,1
201961_110642,0
201961_199716,0
201961_187919,0
201949_79765,1
201949_261108,1
201949_122580,1
201949_149629,0
201949_56619,0
201949_160239,0
201963_100342,1
201963_145634,1
201963_250273,1
201963_72517,0
201963_71369,0
201963_150042,0
201955_55822,1
201955_88231,1
201955_77069,1
201955_79806,0
201955_230725,0
201955_50270,0
201957_211213,1
201957_21593,1
201957_137181,1
201957_190001,0
201957_47528,0
201957_227348,0
201953_90712,1
201953_41252,1
201953_97007,1
201953_283575,0
201953_265646,0
201953_168462,0
201973_121443,1
201973_189417,1
201973_162145,1
201973_204462,0
201973_95549,0
201973_43626,0
201930_32969,1
201930_107007,1
201930_163853,1
201930_159637,0
201930_283367,0
201930_136803,0
201992_287949,1
201992_55618,1
201992_31440,1
201992_142725,0
201992_54378,0
201992_25107,0
201980_128565,1
201980_251918,1
201980_57354,1
201980_157893,0
201980_244283,0
201980_13363,0
201962_50287,1
201962_61186,1
201962_141713,1
201962_56781,0
201962_101977,0
201962_290557,0
201982_9373,1
201982_192574,1
201982_23240,1
201982_103557,0
201982_78132,0
201982_271252,0
201950_124309,1
201950_246583,1
201950_49793,1
201950_92292,0
201950_247218,0
201950_25778,0
201985_94381,1
201985_247095,1
201985_98509,1
201985_123323,0
201985_250167,0
201985_162435,0
201988_259857,1
201988_273719,1
201988_33768,1
201988_141924,0
201988_225975,0
201988_237523,0
201983_13430,1
201983_216914,1
201983_131192,1
201983_87423,0
201983_138999,0
201983_66277,0
202001_169310,1
202001_248986,1
202001_129684,1
202001_138963,0
202001_180229,0
202001_144499,0
201995_263864,1
201995_232948,1
201995_121760,1
201995_220923,0
201995_197797,0
201995_70745,0
201958_171532,1
201958_50693,1
201958_217581,1
201958_130097,0
201958_138652,0
201958_189230,0
202009_39268,1
202009_162199,1
202009_39788,1
202009_71971,0
202009_210399,0
202009_206638,0
201965_34084,1
201965_99,1
201965_249845,1
201965_236750,0
201965_54690,0
201965_266176,0
201976_119021,1
201976_287723,1
201976_845,1
201976_44675,0
201976_126688,0
201976_240074,0
202027_28833,1
202027_54559,1
202027_37161,1
202027_123622,0
202027_161539,0
202027_210679,0
202015_76484,1
202015_17184,1
202015_83774,1
202015_25469,0
202015_263051,0
202015_153688,0
202024_238705,1
202024_177642,1
202024_65474,1
202024_45150,0
202024_67669,0
202024_47677,0
202019_20206,1
202019_55412,1
202019_131633,1
202019_82679,0
202019_285556,0
202019_247020,0
202044_254634,1
202044_194073,1
202044_127933,1
